Time,Track ID,Type,x [m],y [m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2]
4.804807,42,3,746810.61,3150497.85,0.0172,-0.0073,-0.0212
4.804807,27,3,746824.15,3150574.08,24.2601,-0.1306,1.2863
4.804807,13,1,746846.97,3150550.02,9.705,0.2079,0.2966
4.804807,40,3,746822.24,3150511.61,13.7212,0.3738,-0.0728
5.005008,42,3,746810.61,3150497.85,0.0167,0.0024,-0.0127
5.005008,32,2,746843.68,3150496.17,12.141,0.5217,-0.2495
5.005008,52,3,746849.63,3150566.94,21.4278,-1.5439,0.1479
5.005008,43,1,746772.84,3150516.17,18.0222,-0.5646,-0.2275
5.005008,40,3,746821.57,3150511.25,14.037,0.5181,-0.2611
5.005008,10,1,746822.79,3150570.89,16.3873,-0.3363,0.6982
5.005008,53,1,746841.49,3150536.77,19.0859,0.4243,0.3518
5.005008,4,4,746774.14,3150542.31,26.468,0.5641,-0.1638
5.005008,50,3,746847.55,3150493.26,11.4139,0.6692,-0.247
5.005008,39,3,746744.81,3150583.18,46.9595,-1.0453,-1.0469
5.005008,33,1,746795.74,3150498.41,30.0996,-0.067,-0.9234
5.005008,45,3,746830.07,3150571.79,23.257,-0.2385,1.2013
5.005008,17,1,746825.7,3150514.83,14.1241,-0.4252,0.3634
5.005008,22,1,746773.93,3150536.05,15.932,1.245,0.4977
5.005008,14,1,746830.31,3150567.07,18.3805,-0.6113,0.5294
5.005008,16,1,746766.69,3150532.36,0.0139,0.0594,-0.0825
5.005008,37,2,746831.63,3150516.29,19.8223,-0.713,0.8451
5.005008,51,1,746848.19,3150500.88,12.2439,0.9751,-0.1373
5.005008,44,1,746846.55,3150559.95,11.3978,-1.6187,0.0006
5.005008,34,3,746789.15,3150517.75,21.7626,-0.5744,1.1683
5.005008,27,3,746825.35,3150573.45,24.0919,-0.3351,1.3241
5.005008,28,3,746809.34,3150503.08,34.036,0.4647,1.8521
5.005008,5,1,746808.14,3150576.75,11.8895,0.0765,0.0836
5.005008,54,3,746779.35,3150587.48,17.9712,1.681,-0.053
5.005008,46,1,746833.58,3150521.79,18.9781,-0.9698,0.7811
5.005008,47,1,746853.35,3150527.26,24.6802,-0.0349,-0.7627
5.005008,6,1,746835.17,3150560.09,13.0466,-2.563,0.5142
5.005008,29,3,746777.96,3150524.06,23.0966,-0.1162,0.4996
5.005008,41,3,746822.22,3150509.19,14.0111,0.9616,0.0353
5.005008,19,8,746777.65,3150551.44,19.2581,0.1098,0.9937
5.005008,30,3,746785.48,3150566.01,18.4467,-0.0708,0.6874
5.005008,12,1,746795.68,3150570.42,18.3526,-0.3193,0.5694
5.005008,8,1,746786.33,3150581.56,23.2853,-0.1385,-0.2574
5.005008,3,1,746849.94,3150493.85,6.2636,0.1216,-0.0004
5.005008,9,1,746813.87,3150574.54,12.8545,0.1882,0.3681
5.005008,20,8,746835.93,3150503.0,15.9063,-0.0721,-0.3859
5.005008,56,3,746845.72,3150543.5,22.7089,0.0476,-0.2883
5.005008,48,1,746851.32,3150521.81,30.8088,0.9427,-1.5671
5.005008,2,2,746834.36,3150565.29,18.8123,-0.5619,0.5713
5.005008,57,4,746757.21,3150593.54,20.0815,0.0499,-0.025
5.005008,23,3,746765.3,3150538.98,0.018,-0.0214,-0.0273
5.005008,55,3,746808.37,3150579.86,32.2663,-0.3563,0.6286
5.005008,18,1,746798.94,3150577.42,19.709,-1.2932,-0.249
5.005008,13,1,746846.97,3150549.48,9.8999,0.3382,0.2833
5.005008,26,4,746819.09,3150506.66,17.797,0.6454,0.1881
5.005008,1,1,746786.2,3150518.45,26.6393,-0.1449,1.7359
5.005008,7,1,746765.45,3150550.75,23.5078,0.6548,-0.8831
5.205208,57,4,746758.11,3150592.89,19.9458,-0.2335,-0.0543
5.205208,32,2,746843.08,3150496.5,12.5257,0.5527,-0.228
5.205208,40,3,746820.89,3150510.88,14.4223,0.5442,-0.4496
5.205208,12,1,746796.59,3150570.87,18.1359,-0.253,0.5957
5.205208,16,1,746766.69,3150532.36,0.0146,-0.0004,-0.1314
5.205208,54,3,746780.3,3150587.05,19.1828,1.6675,-0.138
5.205208,44,1,746846.54,3150559.36,10.2477,-1.5528,0.0647
5.205208,10,1,746823.59,3150570.46,16.1343,-0.3651,0.6336
5.205208,50,3,746847.03,3150493.64,11.9254,0.739,-0.3697
5.205208,26,4,746818.08,3150506.75,18.2436,0.6026,0.2095
5.205208,33,1,746794.12,3150497.83,29.8143,-0.7144,-0.6249
5.205208,45,3,746831.05,3150570.94,23.0502,-0.337,1.0638
5.205208,18,1,746800.01,3150577.24,18.7728,-1.338,-0.2138
5.205208,17,1,746825.04,3150514.46,13.882,-0.2894,0.3725
5.205208,9,1,746814.56,3150574.43,13.0614,0.3875,0.4539
5.205208,22,1,746773.97,3150536.96,16.8122,1.1901,0.5522
5.205208,48,1,746852.34,3150520.43,31.619,1.2691,-1.5406
5.205208,14,1,746831.1,3150566.43,17.9278,-0.6375,0.6008
5.205208,23,3,746765.3,3150538.98,0.0182,-0.0042,-0.0078
5.205208,20,8,746835.07,3150503.22,15.8432,-0.1215,-0.3794
5.205208,4,4,746773.58,3150543.7,26.8048,0.3736,-0.2724
5.205208,56,3,746846.2,3150542.34,22.8552,0.2699,-0.3667
5.205208,29,3,746777.28,3150525.15,23.0622,0.0065,0.4948
5.205208,6,1,746835.55,3150559.55,11.2858,-2.4294,0.5565
5.205208,3,1,746849.65,3150494.05,6.3027,-0.0444,0.0066
5.205208,8,1,746787.57,3150581.16,23.1853,-0.0584,-0.2822
5.205208,30,3,746786.28,3150566.67,18.3605,-0.1757,0.6385
5.205208,19,8,746777.97,3150552.45,19.3652,0.1916,1.02
5.205208,47,1,746854.0,3150526.05,24.6492,-0.039,-0.8246
5.205208,51,1,746847.59,3150501.22,13.1041,1.3882,-0.2788
5.205208,42,3,746810.61,3150497.85,0.0155,-0.0173,-0.0084
5.205208,5,1,746808.8,3150576.64,11.8995,-0.0646,0.0829
5.205208,27,3,746826.52,3150572.77,23.7783,-0.5025,1.342
5.205208,13,1,746846.96,3150548.94,10.1563,0.3509,0.1977
5.205208,43,1,746773.01,3150517.14,17.6189,-0.5568,-0.1889
5.205208,7,1,746765.05,3150552.01,23.9654,0.6196,-1.0396
5.205208,55,3,746810.12,3150579.48,31.969,-0.4387,0.7892
5.205208,46,1,746832.92,3150520.97,18.2323,-1.1008,0.7488
5.205208,34,3,746788.24,3150518.53,21.3849,-0.4347,1.0878
5.205208,28,3,746807.52,3150503.64,34.3438,0.4334,1.8711
5.205208,37,2,746830.76,3150515.64,19.336,-0.6243,0.7474
5.205208,41,3,746821.54,3150508.79,14.6875,0.8854,-0.0078
5.205208,52,3,746849.3,3150565.82,20.3006,-1.6521,0.4958
5.205208,2,2,746835.02,3150564.5,18.4231,-0.536,0.5254
5.205208,1,1,746785.26,3150519.59,26.5609,-0.0762,1.6148
5.205208,53,1,746841.31,3150535.71,19.3585,0.3139,0.5412
5.405408,33,1,746792.54,3150497.25,29.0303,-1.386,-0.3596
5.405408,2,2,746835.66,3150563.71,18.0427,-0.5197,0.4874
5.405408,8,1,746788.8,3150580.78,23.1156,-0.1404,-0.2743
5.405408,9,1,746815.27,3150574.3,13.4175,0.6032,0.5119
5.405408,54,3,746781.3,3150586.61,20.3623,1.6698,-0.2504
5.405408,23,3,746765.3,3150538.98,0.0186,0.017,0.0133
5.405408,12,1,746797.5,3150571.29,17.9687,-0.2293,0.6622
5.405408,42,3,746810.61,3150497.85,0.0165,-0.0037,-0.0009
5.405408,37,2,746829.9,3150515.03,18.9102,-0.5682,0.6549
5.405408,29,3,746776.62,3150526.24,23.0949,0.084,0.5501
5.405408,45,3,746831.98,3150570.08,22.7638,-0.4413,0.9021
5.405408,44,1,746846.54,3150558.85,9.2525,-1.18,0.1033
5.405408,27,3,746827.65,3150572.06,23.3209,-0.7598,1.3337
5.405408,5,1,746809.45,3150576.53,11.8415,-0.0936,0.0683
5.405408,52,3,746848.97,3150564.77,19.0709,-1.7387,0.7562
5.405408,53,1,746841.1,3150534.64,19.539,0.1975,0.7417
5.405408,41,3,746820.83,3150508.37,15.3725,1.0132,-0.0172
5.405408,40,3,746820.19,3150510.47,14.8591,0.6622,-0.5096
5.405408,46,1,746832.26,3150520.21,17.3648,-1.2816,0.6919
5.405408,26,4,746817.05,3150506.85,18.6474,0.5153,0.2408
5.405408,6,1,746835.86,3150559.06,9.5087,-2.4686,0.5398
5.405408,4,4,746773.0,3150545.09,26.9894,0.1473,-0.3148
5.405408,10,1,746824.38,3150570.02,15.8231,-0.495,0.5911
5.405408,56,3,746846.7,3150541.18,23.1005,0.4383,-0.4511
5.405408,16,1,746766.69,3150532.36,0.0163,-0.0012,-0.1678
5.405408,47,1,746854.67,3150524.86,24.644,0.0411,-0.8366
5.405408,22,1,746774.03,3150537.91,17.6973,1.2553,0.6139
5.405408,14,1,746831.85,3150565.79,17.4394,-0.6898,0.6282
5.405408,50,3,746846.48,3150494.02,12.4751,0.8183,-0.4621
5.405408,17,1,746824.38,3150514.11,13.7746,-0.0235,0.3818
5.405408,20,8,746834.21,3150503.43,15.7382,-0.17,-0.3649
5.405408,3,1,746849.36,3150494.25,6.2318,-0.1341,0.0199
5.405408,57,4,746759.03,3150592.23,19.6668,-0.5247,-0.064
5.405408,32,2,746842.45,3150496.82,12.9132,0.5486,-0.2292
5.405408,13,1,746846.95,3150548.38,10.4574,0.4843,0.1189
5.405408,28,3,746805.7,3150504.27,34.6301,0.3488,1.8696
5.405408,1,1,746784.38,3150520.77,26.5225,-0.0449,1.4662
5.405408,18,1,746801.02,3150577.09,17.7563,-1.4633,-0.1493
5.405408,55,3,746811.83,3150579.07,31.6284,-0.4902,0.9118
5.405408,19,8,746778.33,3150553.47,19.5439,0.282,1.0434
5.405408,48,1,746853.45,3150519.05,32.5855,1.4037,-1.5125
5.405408,51,1,746846.95,3150501.58,14.2048,1.6413,-0.3786
5.405408,7,1,746764.6,3150553.27,24.4149,0.6354,-1.1262
5.405408,43,1,746773.18,3150518.1,17.2387,-0.5149,-0.1659
5.405408,34,3,746787.38,3150519.34,21.0999,-0.3649,0.993
5.405408,30,3,746787.09,3150567.3,18.2007,-0.2721,0.5634
5.605609,7,1,746764.1,3150554.55,24.8819,0.6521,-1.1771
5.605609,48,1,746854.66,3150517.65,33.575,1.3206,-1.428
5.605609,8,1,746790.02,3150580.41,22.958,-0.3094,-0.3001
5.605609,56,3,746847.22,3150540.01,23.5061,0.6491,-0.5502
5.605609,46,1,746831.63,3150519.52,16.4091,-1.345,0.6474
5.605609,14,1,746832.56,3150565.15,16.9195,-0.7077,0.6155
5.605609,33,1,746791.03,3150496.68,27.9208,-1.6086,-0.1654
5.605609,44,1,746846.52,3150558.38,8.5466,-0.8019,0.125
5.605609,22,1,746774.13,3150538.91,18.5965,1.2258,0.6707
5.605609,34,3,746786.57,3150520.16,20.8214,-0.4319,0.8897
5.605609,18,1,746801.98,3150576.94,16.6993,-1.4356,-0.0918
5.605609,13,1,746846.93,3150547.78,10.8579,0.626,0.0853
5.605609,19,8,746778.74,3150554.47,19.7545,0.2854,1.0035
5.605609,2,2,746836.27,3150562.92,17.707,-0.412,0.4764
5.605609,12,1,746798.41,3150571.68,17.7753,-0.3096,0.6609
5.605609,9,1,746816.01,3150574.14,13.8794,0.6642,0.551
5.605609,20,8,746833.35,3150503.62,15.601,-0.2014,-0.3683
5.605609,26,4,746816.01,3150506.96,18.9957,0.441,0.2279
5.605609,27,3,746828.7,3150571.33,22.7115,-0.9229,1.295
5.605609,45,3,746832.88,3150569.2,22.3913,-0.579,0.7293
5.605609,41,3,746820.07,3150507.93,16.1503,1.146,0.0612
5.605609,37,2,746829.03,3150514.45,18.5197,-0.5263,0.6193
5.605609,42,3,746810.61,3150497.85,0.0143,0.0282,-0.0342
5.605609,54,3,746782.36,3150586.14,21.6046,1.757,-0.3746
5.605609,6,1,746836.12,3150558.62,7.8202,-2.1861,0.5111
5.605609,50,3,746845.89,3150494.4,13.1191,0.9289,-0.5146
5.605609,28,3,746803.91,3150504.98,34.8479,0.2344,1.8487
5.605609,29,3,746775.97,3150527.35,23.1654,0.1171,0.5676
5.605609,23,3,746765.3,3150538.98,0.0175,-0.0186,-0.0013
5.605609,10,1,746825.12,3150569.57,15.4411,-0.5607,0.5611
5.605609,16,1,746766.69,3150532.36,0.0168,0.0035,-0.0722
5.605609,47,1,746855.37,3150523.69,24.7339,0.2186,-0.7935
5.605609,1,1,746783.54,3150521.98,26.5175,0.0251,1.3391
5.605609,53,1,746840.86,3150533.57,19.649,0.1034,0.8931
5.605609,43,1,746773.33,3150519.03,16.8745,-0.5308,-0.154
5.605609,40,3,746819.48,3150510.03,15.3812,0.7783,-0.4679
5.605609,57,4,746759.93,3150591.58,19.23,-0.7874,-0.0543
5.605609,4,4,746772.41,3150546.48,27.0503,0.0292,-0.3512
5.605609,17,1,746823.69,3150513.76,13.836,0.1725,0.3775
5.605609,52,3,746848.63,3150563.8,17.8197,-1.7145,0.8748
5.605609,55,3,746813.52,3150578.63,31.2725,-0.4834,1.0151
5.605609,51,1,746846.22,3150501.95,15.3771,1.6001,-0.468
5.605609,5,1,746810.1,3150576.42,11.7591,-0.1085,0.0474
5.605609,32,2,746841.8,3150497.16,13.2947,0.5375,-0.2301
5.605609,30,3,746787.9,3150567.9,17.9824,-0.3263,0.5137
5.605609,3,1,746849.07,3150494.45,6.1416,-0.0972,-0.0032
5.805809,14,1,746833.23,3150564.51,16.3844,-0.7555,0.5757
5.805809,34,3,746785.78,3150521.0,20.4696,-0.5997,0.785
5.805809,48,1,746855.95,3150516.24,34.451,1.078,-1.3104
5.805809,58,1,746842.02,3150541.68,20.0402,0.078,0.0491
5.805809,26,4,746814.96,3150507.08,19.284,0.369,0.2709
5.805809,33,1,746789.63,3150496.15,26.7938,-1.4432,-0.0411
5.805809,20,8,746832.51,3150503.8,15.4716,-0.1681,-0.3392
5.805809,51,1,746845.41,3150502.35,16.4412,1.3233,-0.5581
5.805809,7,1,746763.54,3150555.83,25.3627,0.678,-1.1894
5.805809,59,1,746851.56,3150575.77,13.9634,-0.0518,-0.0516
5.805809,29,3,746775.35,3150528.48,23.2476,0.1248,0.5888
5.805809,60,1,746871.25,3150476.13,21.5323,-0.1459,-0.3898
5.805809,54,3,746783.49,3150585.67,22.8406,1.6496,-0.4901
5.805809,42,3,746810.61,3150497.85,0.0143,-0.0078,-0.001
5.805809,56,3,746847.77,3150538.82,24.0311,0.7516,-0.5515
5.805809,27,3,746829.69,3150570.59,22.0169,-0.982,1.2305
5.805809,46,1,746831.02,3150518.88,15.4443,-1.3015,0.5834
5.805809,44,1,746846.51,3150557.94,8.0842,-0.4962,0.1143
5.805809,45,3,746833.75,3150568.31,21.9299,-0.6885,0.5508
5.805809,4,4,746771.81,3150547.85,27.0618,0.0154,-0.3495
5.805809,47,1,746856.11,3150522.54,24.9493,0.4019,-0.7347
5.805809,41,3,746819.28,3150507.45,17.0028,1.2221,0.1946
5.805809,2,2,746836.85,3150562.14,17.472,-0.2315,0.4821
5.805809,43,1,746773.48,3150519.95,16.5085,-0.5069,-0.1793
5.805809,18,1,746802.86,3150576.82,15.7095,-1.2815,-0.0449
5.805809,19,8,746779.19,3150555.48,19.9354,0.1855,0.9421
5.805809,32,2,746841.13,3150497.49,13.6701,0.5261,-0.2789
5.805809,6,1,746836.29,3150558.28,6.452,-1.5762,0.4514
5.805809,53,1,746840.58,3150532.52,19.6972,0.0175,0.9635
5.805809,1,1,746782.74,3150523.22,26.5382,0.0504,1.2045
5.805809,52,3,746848.26,3150562.92,16.6441,-1.5441,0.8548
5.805809,13,1,746846.9,3150547.16,11.3462,0.7335,0.0959
5.805809,5,1,746810.74,3150576.31,11.66,-0.1378,0.0196
5.805809,30,3,746788.7,3150568.47,17.7386,-0.345,0.4915
5.805809,8,1,746791.24,3150580.06,22.6569,-0.5388,-0.3025
5.805809,40,3,746818.75,3150509.54,15.9803,0.8856,-0.3335
5.805809,23,3,746765.3,3150538.98,0.0155,-0.0283,-0.0495
5.805809,3,1,746848.79,3150494.64,6.1339,0.0948,0.0177
5.805809,50,3,746845.25,3150494.79,13.8064,0.9595,-0.4591
5.805809,55,3,746815.19,3150578.16,30.9351,-0.4321,1.1091
5.805809,9,1,746816.78,3150573.94,14.3587,0.6248,0.5875
5.805809,10,1,746825.84,3150569.12,15.0237,-0.5908,0.5367
5.805809,22,1,746774.25,3150539.96,19.4609,1.159,0.7351
5.805809,17,1,746822.99,3150513.43,14.0118,0.2882,0.3687
5.805809,37,2,746828.17,3150513.9,18.1405,-0.517,0.6104
5.805809,28,3,746802.13,3150505.77,34.961,0.0685,1.7823
5.805809,16,1,746766.69,3150532.36,0.0175,0.0046,-0.0504
5.805809,12,1,746799.32,3150572.04,17.4712,-0.5297,0.6655
5.805809,57,4,746760.8,3150590.96,18.5727,-1.0182,-0.0504
6.006009,14,1,746833.86,3150563.87,15.8487,-0.7209,0.4921
6.006009,48,1,746857.31,3150514.84,35.1661,0.9313,-1.1867
6.006009,60,1,746870.37,3150476.94,21.6953,0.2629,-0.5037
6.006009,30,3,746789.51,3150569.03,17.4999,-0.3268,0.4703
6.006009,52,3,746847.9,3150562.13,15.6456,-1.217,0.675
6.006009,5,1,746811.37,3150576.2,11.5529,-0.1426,0.0089
6.006009,12,1,746800.24,3150572.37,16.9705,-0.8681,0.6574
6.006009,1,1,746781.99,3150524.49,26.5797,0.0694,1.0774
6.006009,18,1,746803.68,3150576.7,14.8926,-0.9569,-0.0024
6.006009,53,1,746840.26,3150531.47,19.6865,-0.036,0.9682
6.006009,19,8,746779.69,3150556.49,20.0217,0.0216,0.8755
6.006009,58,1,746841.81,3150540.59,20.2133,0.3153,0.0512
6.006009,34,3,746785.02,3150521.86,19.9584,-0.8412,0.6871
6.006009,56,3,746848.38,3150537.6,24.5792,0.7392,-0.5057
6.006009,51,1,746844.53,3150502.76,17.2302,0.8971,-0.6143
6.006009,23,3,746765.3,3150538.98,0.0151,-0.0225,-0.085
6.006009,57,4,746761.62,3150590.38,17.8042,-1.1053,-0.013
6.006009,27,3,746830.62,3150569.82,21.3061,-0.9795,1.1627
6.006009,7,1,746762.93,3150557.11,25.8554,0.7023,-1.1715
6.006009,59,1,746851.33,3150575.03,14.2079,0.4069,-0.0866
6.006009,10,1,746826.52,3150568.67,14.6037,-0.5671,0.547
6.006009,6,1,746836.4,3150558.03,5.5828,-1.3,0.3821
6.006009,17,1,746822.28,3150513.1,14.2447,0.3307,0.3749
6.006009,47,1,746856.87,3150521.38,25.2825,0.516,-0.6752
6.006009,43,1,746773.61,3150520.85,16.1672,-0.4557,-0.1834
6.006009,54,3,746784.7,3150585.18,23.9441,1.3813,-0.5947
6.006009,22,1,746774.42,3150541.07,20.2376,0.9894,0.8171
6.006009,8,1,746792.47,3150579.71,22.1493,-0.8524,-0.3269
6.006009,33,1,746788.3,3150495.65,25.9551,-0.941,0.039
6.006009,55,3,746816.82,3150577.64,30.6291,-0.4221,1.2391
6.006009,2,2,746837.41,3150561.37,17.3912,0.0282,0.5082
6.006009,44,1,746846.48,3150557.5,7.8051,-0.3045,0.0792
6.006009,45,3,746834.58,3150567.42,21.3766,-0.8537,0.456
6.006009,3,1,746848.53,3150494.83,6.3074,0.4055,0.0001
6.006009,37,2,746827.32,3150513.38,17.7509,-0.5523,0.6299
6.006009,41,3,746818.45,3150506.96,17.9186,1.3075,0.3926
6.006009,42,3,746810.61,3150497.85,0.0137,-0.0211,0.0646
6.006009,29,3,746774.74,3150529.63,23.317,0.0631,0.5882
6.006009,40,3,746818.02,3150509.02,16.6445,0.9779,-0.0903
6.006009,13,1,746846.88,3150546.52,11.9117,0.8353,0.1388
6.006009,28,3,746800.37,3150506.63,34.9337,-0.1441,1.6766
6.006009,50,3,746844.56,3150495.17,14.4589,0.8505,-0.385
6.006009,61,1,746871.1,3150480.36,33.7629,-0.0525,-0.3672
6.006009,4,4,746771.19,3150549.22,27.1042,0.1001,-0.3
6.006009,9,1,746817.57,3150573.72,14.7683,0.4817,0.5938
6.006009,46,1,746830.43,3150518.31,14.5507,-1.155,0.5182
6.006009,32,2,746840.44,3150497.82,14.0425,0.516,-0.3401
6.006009,16,1,746766.69,3150532.36,0.0165,0.0049,-0.0969
6.006009,20,8,746831.68,3150503.96,15.388,-0.051,-0.3232
6.006009,26,4,746813.88,3150507.22,19.513,0.2682,0.2851
6.20621,34,3,746784.3,3150522.71,19.2387,-1.1667,0.5935
6.20621,3,1,746848.25,3150495.02,6.7061,0.7203,-0.0077
6.20621,52,3,746847.52,3150561.39,14.896,-0.8816,0.4166
6.20621,14,1,746834.45,3150563.25,15.3985,-0.5311,0.4063
6.20621,50,3,746843.82,3150495.57,14.9973,0.6842,-0.237
6.20621,16,1,746766.69,3150532.36,0.0168,0.0357,-0.122
6.20621,2,2,746837.94,3150560.59,17.483,0.2627,0.5569
6.20621,46,1,746829.86,3150517.78,13.7438,-1.0762,0.4236
6.20621,63,3,746775.68,3150589.27,18.5788,-0.0127,-0.3316
6.20621,56,3,746849.02,3150536.37,25.0561,0.5713,-0.3714
6.20621,54,3,746786.0,3150584.68,24.7864,0.9444,-0.7158
6.20621,20,8,746830.84,3150504.1,15.3588,-0.0051,-0.2819
6.20621,32,2,746839.72,3150498.15,14.4253,0.5536,-0.3906
6.20621,40,3,746817.26,3150508.47,17.375,1.0743,0.2114
6.20621,51,1,746843.61,3150503.16,17.761,0.5479,-0.6685
6.20621,8,1,746793.67,3150579.39,21.4166,-1.1867,-0.3451
6.20621,17,1,746821.55,3150512.79,14.4621,0.3134,0.3656
6.20621,41,3,746817.57,3150506.45,18.9053,1.4555,0.6241
6.20621,37,2,746826.47,3150512.9,17.31,-0.6681,0.6979
6.20621,62,3,746763.15,3150499.66,11.9934,0.0488,-0.3432
6.20621,23,3,746765.3,3150538.98,0.0135,-0.0131,-0.0638
6.20621,19,8,746780.22,3150557.49,19.9793,-0.1469,0.7907
6.20621,27,3,746831.49,3150569.04,20.634,-0.9145,1.0521
6.20621,60,1,746869.48,3150477.74,22.0519,0.6694,-0.5931
6.20621,43,1,746773.74,3150521.73,15.8841,-0.3478,-0.2267
6.20621,48,1,746858.72,3150513.45,35.7775,0.7676,-1.057
6.20621,57,4,746762.4,3150589.83,17.0462,-0.9994,-0.0047
6.20621,7,1,746762.26,3150558.4,26.3663,0.7255,-1.1516
6.20621,22,1,746774.62,3150542.21,20.9289,0.9277,0.8753
6.20621,45,3,746835.37,3150566.55,20.7273,-0.9308,0.4544
6.20621,5,1,746812.0,3150576.08,11.4158,-0.2468,0.0195
6.20621,29,3,746774.15,3150530.79,23.3599,0.059,0.5703
6.20621,55,3,746818.42,3150577.09,30.3168,-0.4438,1.3582
6.20621,61,1,746869.65,3150481.57,33.5603,-0.347,-0.4919
6.20621,44,1,746846.45,3150557.06,7.634,-0.1933,0.0061
6.20621,26,4,746812.79,3150507.36,19.7118,0.2635,0.3284
6.20621,47,1,746857.68,3150520.22,25.6965,0.6076,-0.624
6.20621,30,3,746790.32,3150569.56,17.2971,-0.2713,0.4795
6.20621,12,1,746801.15,3150572.67,16.2352,-1.2041,0.6091
6.20621,28,3,746798.64,3150507.54,34.7823,-0.2986,1.5572
6.20621,4,4,746770.57,3150550.59,27.2196,0.1874,-0.2787
6.20621,10,1,746827.17,3150568.2,14.3032,-0.3032,0.5398
6.20621,42,3,746810.61,3150497.85,0.0131,-0.0025,0.1326
6.20621,59,1,746851.1,3150574.3,14.6857,0.9282,-0.0877
6.20621,13,1,746846.85,3150545.86,12.5326,0.9178,0.2137
6.20621,33,1,746787.0,3150495.17,25.422,-0.5024,0.0485
6.20621,58,1,746841.59,3150539.5,20.5199,0.5916,0.0767
6.20621,18,1,746804.46,3150576.59,14.2952,-0.6923,0.0133
6.20621,6,1,746836.48,3150557.82,4.782,-0.8604,0.3007
6.20621,9,1,746818.37,3150573.47,15.0732,0.3805,0.5929
6.20621,53,1,746839.89,3150530.43,19.6297,-0.1237,0.8713
6.20621,1,1,746781.27,3150525.78,26.6246,0.0524,0.9693
6.40641,47,1,746858.52,3150519.04,26.1484,0.6305,-0.641
6.40641,5,1,746812.63,3150575.97,11.2384,-0.2642,0.0196
6.40641,52,3,746847.15,3150560.69,14.3018,-0.7802,0.218
6.40641,61,1,746868.19,3150482.76,33.2563,-0.4158,-0.5947
6.40641,53,1,746839.49,3150529.41,19.5516,-0.1354,0.7624
6.40641,45,3,746836.13,3150565.72,20.0477,-0.9448,0.5078
6.40641,58,1,746841.37,3150538.39,21.0782,0.9213,0.1689
6.40641,22,1,746774.86,3150543.37,21.5442,0.7844,0.9173
6.40641,4,4,746769.92,3150551.96,27.3741,0.2361,-0.2879
6.40641,17,1,746820.81,3150512.48,14.71,0.3738,0.375
6.40641,18,1,746805.22,3150576.48,13.9042,-0.427,0.0682
6.40641,10,1,746827.8,3150567.73,14.1144,-0.2622,0.5184
6.40641,26,4,746811.7,3150507.52,19.8659,0.1681,0.3362
6.40641,43,1,746773.85,3150522.59,15.661,-0.2853,-0.2664
6.40641,60,1,746868.57,3150478.53,22.7433,1.2855,-0.7021
6.40641,8,1,746794.82,3150579.1,20.4255,-1.5144,-0.3363
6.40641,56,3,746849.68,3150535.12,25.4036,0.4115,-0.2366
6.40641,27,3,746832.3,3150568.26,19.9549,-0.9511,0.9102
6.40641,2,2,746838.47,3150559.78,17.7657,0.5092,0.579
6.40641,42,3,746810.61,3150497.85,0.0121,-0.0006,0.1234
6.40641,48,1,746860.17,3150512.08,36.2672,0.5856,-0.9193
6.40641,41,3,746816.63,3150505.94,19.9988,1.5595,0.7474
6.40641,7,1,746761.53,3150559.69,26.8934,0.7413,-1.1087
6.40641,30,3,746791.13,3150570.07,17.1136,-0.2479,0.4849
6.40641,37,2,746825.63,3150512.45,16.8211,-0.7011,0.7353
6.40641,19,8,746780.77,3150558.46,19.8123,-0.3053,0.7484
6.40641,46,1,746829.31,3150517.28,12.997,-0.9927,0.3653
6.40641,55,3,746819.99,3150576.49,29.9822,-0.5006,1.5117
6.40641,13,1,746846.8,3150545.15,13.2384,1.0174,0.2632
6.40641,34,3,746783.63,3150523.53,18.3083,-1.4015,0.5322
6.40641,62,3,746763.46,3150500.24,12.2313,0.4053,-0.4511
6.40641,29,3,746773.58,3150531.95,23.3909,0.0495,0.5473
6.40641,54,3,746787.35,3150584.2,25.3182,0.4993,-0.7812
6.40641,9,1,746819.17,3150573.19,15.3073,0.2754,0.5739
6.40641,23,3,746765.3,3150538.98,0.0131,-0.0274,-0.1424
6.40641,3,1,746847.95,3150495.23,7.3297,0.9987,-0.0048
6.40641,59,1,746850.87,3150573.54,15.601,1.6251,-0.1198
6.40641,16,1,746766.69,3150532.36,0.0154,0.0433,-0.0403
6.40641,20,8,746830.0,3150504.24,15.3728,0.0618,-0.2772
6.40641,28,3,746796.96,3150508.51,34.4868,-0.5017,1.4054
6.40641,33,1,746785.7,3150494.68,25.1362,0.0134,0.0321
6.40641,40,3,746816.45,3150507.91,18.1988,1.1864,0.4722
6.40641,51,1,746842.67,3150503.54,18.0499,0.2507,-0.6779
6.40641,14,1,746835.02,3150562.63,15.0342,-0.4998,0.3045
6.40641,12,1,746802.01,3150572.93,15.2512,-1.5037,0.5647
6.40641,50,3,746843.06,3150495.96,15.4266,0.5271,-0.0707
6.40641,57,4,746763.15,3150589.3,16.3984,-0.8533,0.0627
6.40641,63,3,746776.58,3150588.77,18.5617,-0.0291,-0.4372
6.40641,1,1,746780.58,3150527.09,26.6803,0.1002,0.8464
6.40641,32,2,746838.97,3150498.48,14.8199,0.5513,-0.4493
6.40641,44,1,746846.43,3150556.65,7.5027,-0.1979,-0.0857
